user,item,rate
2498,7793,4
2498,436,5
2498,338,5
2498,25828,5
2498,4812,5
2498,26868,4
2498,18558,5
2498,4607,5
2498,19689,5
2498,14667,3
2498,12439,5
2498,4483,2
2498,30524,5
2498,12439,5
2498,19285,5
2498,23348,4
2498,13367,4
2498,5146,4
2498,17313,3
2498,13493,4
2498,16794,3
2498,2901,5
2498,5145,4
2498,28442,3
2498,5936,5
2498,1317,5
2498,2471,5
2498,18946,5
2498,31160,5
2498,26547,4
2498,3787,5
2498,15637,5
2498,3185,3
2498,11946,5
2498,21814,3
2498,23331,4
2498,15183,5
2498,30782,5
2498,16861,4
2498,6810,5
2498,8777,5
2498,28643,4
2498,24356,5
2498,12934,4
2498,4344,5
2498,25735,5
2498,20084,3
2498,20201,5
2498,31161,4
2498,24084,1
2498,23428,4
2498,14500,4
2498,6535,1
2498,8234,5
2498,14520,4
2498,14763,4
2498,9494,5
2498,19385,5
2498,8202,4
2498,12946,4
2498,24200,5
2498,19355,5
2498,12945,4
2498,11408,5
2498,31162,4
2498,6655,5
2498,519,5
2498,17710,4
2498,11435,4
2498,19363,5
2498,545,1
2498,17576,5
2498,16104,3
2498,20819,5
2498,11705,1
2498,23453,5
2498,6252,1
2498,1335,2
2498,24380,5
2498,9452,5
2498,369,5
2498,2419,5
2498,13135,5
2498,24554,5
2498,15520,5
2498,291,5
2498,8547,4
2498,25067,3
2498,7899,5
2498,1222,4
2498,12947,5
2498,30175,4
2498,8327,4
2498,18970,3
2498,20104,4
2498,12938,4
2498,24025,4
2498,6643,5
2498,2862,4
2498,25303,4
2498,5690,4
2498,16329,5
2498,18903,4
2498,9396,4
2498,23227,4
2498,4532,4
2498,5710,4
2498,11190,5
2498,8159,3
2498,18517,4
2498,872,5
2498,4532,4
2498,27638,5
2498,23469,5
2498,31163,4
2498,29259,3
2498,23458,3
2498,12515,3
2498,28230,4
2498,24292,2
2498,1670,3
2498,25697,4
2498,3246,3
2498,28580,3
2498,31164,2
2498,25722,3
2498,25710,2
2498,27144,3
2498,31165,4
2498,30047,4
2498,12518,4
2498,31166,5
2498,4198,4
2498,19335,5
2498,23487,2
2498,28809,4
2498,27030,3
2498,25724,3
2498,21820,3
2498,25719,3
2498,26200,4
2498,22860,3
2498,31167,4
2498,31168,4
2498,12608,5
2498,24012,5
2498,12911,3
2498,14145,5
2498,6939,5
2498,2193,5
2498,18433,4
2498,11380,5
2498,6504,3
2498,31114,5
2498,22112,5
2498,16207,4
2498,2784,4
2498,11933,3
2498,12951,4
2498,17790,4
2498,3977,4
2498,31169,1
2498,5450,4
2498,10513,5
2498,13077,5
2498,1085,5
2498,23435,5
2498,29604,4
2498,12521,3
2498,9260,1
2498,5773,3
2498,12590,2
2498,27634,4
2498,11737,4
2498,31103,4
2498,31170,4
2498,3910,3
2498,1295,5
2498,25546,4
2498,31171,2
2498,29335,4
2498,6482,4
2498,31172,4
2498,31173,3
2498,21686,4
2498,30851,4
2498,24753,5
2498,31174,2
2498,30413,4
2498,8086,4
2498,31175,3
2498,29224,5
2498,29597,4
2498,688,4
2498,1756,5
2498,6671,5
2498,26079,3
2498,6641,4
2498,1094,4
2498,30924,2
2498,12603,3
2498,31176,4
2498,14292,4
2498,26404,5
2498,11728,4
2498,11434,4
2498,16666,5
2498,31177,3
2498,7687,3
2498,27247,4
2498,7328,5
2498,24863,4
2498,10855,5
2498,31178,1
2498,31178,1
2498,12675,4
2498,27923,4
2498,31179,4
2498,19672,4
2498,382,3
2498,18234,5
2498,1199,5
2498,1701,1
2498,798,5
2498,20252,4
2498,29444,5
2498,6080,5
2498,12674,1
2498,29217,2
2498,31180,4
2498,23600,5
2498,28098,4
2498,23576,3
2498,12955,4
2498,15381,5
2498,1244,3
2498,12537,4
2498,382,4
2498,31181,4
2498,26679,3
2498,1235,4
2498,16873,2
2498,3790,3
2498,16208,4
2498,1153,5
2498,12981,4
2498,30786,3
2498,29585,5
2498,29588,4
2498,11720,5
2498,10144,2
2498,12678,3
2498,1205,3
2498,31182,2
2498,29588,4
2498,20191,4
2498,23581,4
2498,28096,5
2498,27614,4
2498,31183,5
2498,29356,5
2498,31184,4
2498,9063,2
2498,10107,5
2498,14900,5
2498,27655,5
2498,1217,4
2498,23429,5
2498,6484,5
2498,6484,5
2498,3109,4
2499,9855,5
2499,12922,4
2499,27033,5
2499,31185,3
2499,21930,5
2499,19722,4
2499,1776,5
2499,31186,5
2499,23160,5
2499,19418,3
2499,4335,3
2499,15046,5
2499,27217,4
2499,12515,4
2499,12566,5
2499,28458,4
2499,6849,3
2499,31187,1
2499,29405,5
2499,10200,5
2499,23284,5
2499,23223,5
2499,12872,3
2499,31041,4
2499,1077,5
2499,31042,5
2499,30927,4
2499,31188,5
2499,23718,4
2499,9037,3
2499,10697,4
2499,29466,4
2499,382,5
2499,1295,5
2499,31189,4
2499,27031,5
2499,5350,5
2499,30737,4
2499,20256,5
2499,30159,4
2499,18496,4
2499,8175,3
2499,3390,4
2499,1693,5
2499,22182,5
2499,31190,1
2499,31059,5
2499,26313,5
2499,31191,5
2499,11713,4
2499,31192,5
2499,12608,5
2499,31193,1
2499,16416,5
2499,9063,4
2499,16765,5
2499,25552,3
2499,3416,4
2499,1153,5
2499,22800,4
2499,8010,4
2499,31194,4
2499,31091,4
2499,20822,4
2499,18377,4
2499,26169,4
2499,10704,3
2499,15977,4
2499,17727,3
2499,23044,4
2499,11687,3
2499,5966,2
2499,1468,4
2499,29377,5
2499,26976,1
2499,11922,4
2499,6826,5
2499,8172,5
2499,31195,2
2499,25260,5
2499,10727,5
2499,8046,5
2499,16111,3
2499,386,2
2499,29957,4
2499,5944,4
2499,12982,5
2499,7762,5
2499,14423,1
2499,12620,3
2499,13780,3
2499,12675,3
2499,25622,3
2499,15644,5
2499,23441,4
2499,18246,4
2499,12022,4
2499,31196,4
2499,3118,1
2499,8438,4
2499,18496,2
2499,23423,2
2499,12600,3
2499,14538,2
2499,14541,5
2499,12821,4
2499,2681,5
2499,27957,5
2499,31197,4
2499,31198,5
2499,1135,4
2499,15488,2
2499,24906,5
2499,14523,2
2499,15385,3
2499,19812,3
2499,6638,4
2499,9623,4
2499,27638,5
2499,14501,2
2499,27439,5
2499,1701,3
2499,3438,4
2499,18903,3
2499,31199,4
2499,15830,3
2499,126,4
2499,657,4
2499,18440,3
2499,16217,4
2499,31200,5
2499,28277,4
2499,31201,2
2499,6643,5
2500,30649,5
2500,12505,5
2500,10138,5
2500,8760,5
2500,23469,5
2500,30618,5
2500,12582,5
2500,12022,5
2500,16114,5
2500,31202,5
2500,30070,5
2500,382,5
2500,12576,4
2500,8202,5
2501,6601,5
2501,31203,4
2501,24770,5
2501,27618,4
2501,234,4
2501,10252,4
2501,6314,5
2501,29893,4
2501,15171,5
2501,19364,5
2501,17100,5
2501,16273,5
2501,20218,4
2501,26517,5
2501,11810,2
2501,14110,4
2501,20597,5
2501,12507,4
2501,31204,5
2501,27573,5
2501,31205,5
2501,25741,5
2501,21180,4
2501,18027,5
2501,29780,4
2501,29373,3
2501,25018,5
2501,7370,5
2501,11720,4
2501,25455,3
2501,12621,4
2501,11687,5
2501,13002,2
2501,24363,5
2501,10183,5
2501,22029,5
2501,20073,3
2501,1072,5
2501,19604,5
2501,31107,5
2501,20168,5
2501,31206,4
2501,26159,5
2501,22874,4
2501,30383,4
2501,13857,5
2501,3246,5
2501,3139,4
2501,21790,4
2501,595,4
2501,25368,4
2501,23331,4
2501,13532,5
2501,24278,5
2501,30800,4
2501,12487,5
2501,1192,2
2501,12566,5
2501,16110,4
2501,23516,4
2501,7668,5
2501,18230,5
2501,365,4
2501,6643,5
2501,26668,4
2501,15276,2
2501,18516,5
2501,5516,4
2501,29944,4
2501,24378,4
2501,10636,5
2501,18389,3
2501,16687,4
2501,15263,5
2501,17806,5
2501,6873,5
2501,23603,4
2501,28503,4
2501,23365,5
2501,16284,5
2501,31207,4
2501,29335,5
2501,12611,5
2501,22627,3
2501,1688,2
2501,1295,5
2501,25066,2
2502,16245,4
2502,15547,5
2502,15468,5
2502,31208,5
2502,29133,5
2502,31209,5
2502,12657,5
2502,45,4
2502,142,3
2502,21961,5
2502,1687,5
2502,424,4
2502,30001,3
2502,6504,2
2502,2627,4
2502,31210,5
2502,19403,4
2502,21319,5
2502,26647,5
2502,1222,5
2502,30322,3
2502,31211,4
2502,13867,5
2502,23074,5
2502,31212,5
2502,31213,5
2502,12853,5
2502,234,5
2502,16233,5
2502,12515,4
2502,31214,5
2502,12521,4
2502,16208,5
2502,28094,5
2502,31215,5
2502,382,5
2502,11415,5
2502,3977,3
2502,31216,5
2502,10701,4
2502,3586,5
2502,8316,3
2502,12566,5
2502,10697,4
2502,8712,5
2502,19335,5
2502,4198,3
2502,10513,5
2502,12621,4
2502,26664,5
2502,13103,5
2502,8086,4
2502,8536,4
2502,31217,2
2502,12500,5
2502,12949,5
2502,9319,5
2502,31218,5
2502,1094,3
2502,14900,5
2502,3246,5
2502,19364,5
2502,21959,5
2502,12652,5
2502,15526,5
2502,31219,5
2502,30907,5
2502,9396,2
2502,28427,5
2502,8502,5
2502,29948,1
2502,26101,5
2502,2509,2
2502,1707,4
2502,30139,2
2502,19562,3
2502,1296,5
2502,10707,1
2502,21284,1
2502,30831,5
2502,423,5
2502,16671,5
2502,1135,5
2502,28100,5
2502,30396,5
2502,31175,5
2502,30911,5
2502,11415,5
2502,21822,5
2502,27546,5
2502,12679,1
2502,23410,2
2502,12608,5
2502,31220,2
2502,1244,5
2502,28233,5
2502,31214,5
2502,28978,5
2502,30907,5
2502,21608,5
2503,23232,5
2503,4377,5
2503,16114,5
2503,12592,4
2503,12594,5
2503,7739,5
2503,13052,5
2503,31221,4
2503,21478,5
2503,4856,4
2503,19039,5
2503,28681,4
2503,13136,4
2503,6643,5
2503,12967,5
2503,246,3
2503,13601,5
2503,23581,3
2503,23604,4
2503,1660,5
2503,23365,5
2503,30842,4
2503,10157,4
2503,10158,5
2503,568,4
2503,13072,4
2503,19346,5
2503,23438,5
2503,22146,5
2503,19288,3
2503,4270,5
2503,10094,4
2503,12632,5
2503,15986,3
2503,27566,5
2503,31222,4
2503,28640,5
2503,4840,5
2503,29327,5
2503,8905,5
2503,24790,5
2503,10163,4
2503,20881,5
2503,13106,4
2503,21933,5
2503,3123,5
2503,11795,4
2503,10133,5
2503,31223,4
2503,4213,4
2503,31224,4
2503,326,5
2503,6628,5
2503,31172,4
2503,31225,5
2503,27598,5
2504,2983,5
2504,5329,5
2504,18055,5
2504,11741,1
2504,18231,5
2504,24285,5
2504,16836,3
2504,1097,4
2504,3481,5
2504,8087,5
2504,31226,5
2504,8536,2
2504,18435,1
2504,31227,5
2504,1853,5
2504,13857,2
2504,23520,4
2504,6420,5
2504,30972,5
2504,25005,1
2504,19649,4
2504,28541,3
2504,1687,5
2504,19348,5
2504,15671,5
2504,9319,5
2504,29817,5
2504,26399,1
2504,649,5
2504,18229,1
2504,534,5
2504,1176,4
2504,12547,3
2504,24714,4
2504,12508,5
2504,2509,1
2504,12516,1
2504,31228,5
2504,25877,5
2504,1760,5
2504,27021,5
2504,6821,1
2504,12566,5
2504,19364,5
2504,21070,5
2504,1095,4
2504,23426,5
2504,17595,5
2504,23528,2
2504,31229,5
2504,30042,5
2504,29257,4
2504,2440,5
2504,18509,5
2504,14498,4
2504,13367,1
2504,3246,5
2504,11715,5
2504,12515,5
2504,15735,5
2504,10707,1
2504,14091,5
2504,12451,5
2504,23458,4
2504,29439,5
2504,28424,5
2504,30586,5
2504,31230,4
2504,19345,4
2504,31231,5
2504,2627,5
2504,31232,5
2504,2485,5
2504,16493,5
2504,1192,5
2504,14514,5
2504,382,5
2504,18685,5
2504,26011,5
2504,8220,5
2504,23130,5
2504,4049,5
2504,23039,5
2504,8645,5
2504,29780,2
2504,24852,5
2504,11677,5
2504,27011,4
2504,3543,5
2504,31233,5
2504,29669,5
2504,21085,2
2505,22252,5
2505,6631,5
2505,28851,5
2505,27632,5
2505,12969,5
2505,4198,5
2505,21658,5
2505,1770,5
2505,16442,5
2505,1153,5
2505,16119,5
2505,31234,5
2505,12576,4
2505,6120,4
2505,31235,5
2505,1295,5
2505,31236,4
2505,18389,4
2505,23516,5
2505,24897,4
2505,29580,4
2505,10697,5
2505,31237,4
2505,25742,4
2505,23506,4
2505,23520,3
2505,28208,5
2505,28280,5
2505,31238,5
2505,10374,5
2505,28807,5
2505,23482,5
2505,31239,5
2505,12455,5
2505,24766,5
2505,6080,4
2505,6636,4
2505,17714,4
2505,11718,5
2505,26935,4
2505,6482,5
2505,31240,4
2505,18234,4
2505,18160,5
2505,25616,5
2505,23521,5
2505,12552,4
2505,18246,5
2505,6011,5
2505,8556,5
2505,15615,4
2505,2901,3
2505,510,4
2505,12680,5
2505,25998,4
2505,5690,4
2505,28457,4
2505,6626,4
2505,16216,5
2505,11942,4
2505,22895,5
2505,13135,5
2505,12982,5
2505,12700,4
2505,30770,5
2505,30769,4
2505,6156,4
2505,28529,4
2505,18375,5
2505,23584,3
2505,28614,4
2505,25980,5
2505,12680,5
2505,31241,4
2505,31242,5
2505,23443,4
2505,31243,4
2505,31244,4
2505,31245,4
2505,18536,4
2505,18300,5
2505,9855,5
2505,4670,4
2505,30858,4
2505,23481,5
2505,12690,5
2505,12692,5
2506,6050,1
2506,31246,2
2506,30400,3
2506,11714,5
2506,1246,4
2506,31247,2
2506,24261,5
2506,28255,5
2506,27932,3
2506,16604,1
2506,31248,5
2506,27580,5
2506,3790,1
2506,10698,3
2506,27044,4
2506,16111,2
2506,30032,5
2506,31249,2
2506,23522,5
2506,11795,5
2506,28427,5
2506,16329,5
2506,30831,5
2506,27018,5
2506,18243,5
2506,28480,4
2506,12490,1
2506,31250,2
2506,24862,2
2506,10706,5
2506,13512,2
2506,1096,5
2506,27109,5
2506,18246,5
2506,18234,5
2506,14523,4
2506,31051,1
2506,31251,4
2506,17395,4
2506,12604,5
2506,15547,5
2506,19324,5
2506,6636,4
2506,19862,4
2506,30807,4
2506,3977,4
2506,29440,4
2506,19803,5
2506,23514,4
2506,1295,4
2506,25248,4
2506,26060,5
2506,23976,4
2507,2213,5
2507,28763,4
2507,11380,5
2507,20491,1
2507,14451,4
2507,13706,5
2507,16087,4
2507,23239,5
2507,27817,5
2507,14514,5
2507,27176,4
2507,28470,4
2507,25159,5
2507,31252,5
2507,31253,4
2507,12827,4
2507,14495,5
2507,30239,5
2507,5285,5
2507,29650,5
2507,27565,5
2507,3097,5
2507,31254,5
2507,3513,4
2507,29708,4
2507,18530,5
2507,5744,5
2507,31255,5
2507,9523,5
2507,23487,4
2507,27436,1
2507,8202,5
2507,13108,5
2507,14087,4
2507,27824,5
2507,22851,5
2507,25064,5
2507,28085,4
2507,14775,4
2507,18770,4
2507,29446,1
2507,2969,5
2507,27579,5
2507,31256,5
2507,7249,2
2507,29543,4
2507,31257,4
2507,17561,4
2507,22894,5
2507,31258,5
2507,6523,3
2507,11506,5
2507,30468,5
2507,28448,5
2507,16229,5
2508,27829,4
2508,15986,4
2508,12522,5
2508,14751,5
2508,16217,5
2508,9124,5
2508,12566,5
2508,12932,5
2508,21127,5
2508,14110,5
2508,8792,5
2508,15593,5
2508,31259,5
2508,16943,5
2508,7959,5
2508,13418,5
2508,31260,5
2508,25553,5
2508,29547,5
2508,12621,3
2508,13537,3
2508,24640,4
2508,12940,5
2508,10697,5
2508,25719,4
2508,29446,5
2508,25067,5
2508,10106,5
2508,12483,4
2508,382,5
2508,3246,5
2508,1096,5
2508,18037,5
2508,30517,3
2508,13482,4
2508,11752,4
2508,9319,5
2508,29224,5
2508,28377,5
2508,2269,4
2508,30818,5
2508,12552,5
2508,22855,5
2508,31261,5
2508,31177,5
2508,5544,5
2508,25905,4
2508,1294,5
2508,9063,5
2508,12507,4
2508,27639,4
2508,1222,5
2508,26101,5
2508,369,4
2508,379,5
2508,5966,5
2508,8645,5
2508,519,5
2508,23441,5
2508,12608,5
2508,4668,5
2508,29356,5
2508,30789,5
2508,3910,4
2508,12478,5
2508,5409,5
2508,1192,3
2508,27920,5
2508,19361,5
2508,12650,5
2508,30841,5
2508,4889,5
2508,12358,5
2508,5019,4
2508,1194,5
2508,1135,4
2508,31262,2
2508,21179,5
2508,12578,5
2509,3195,5
2509,1400,4
2509,3246,5
2509,9319,5
2509,20251,1
2509,12354,4
2509,11400,3
2509,5134,5
2509,15515,4
2509,4631,5
2509,272,2
2509,2378,4
2509,5719,2
2509,6057,3
2509,18407,5
2509,4344,5
2509,14500,4
2509,4218,2
2509,4818,5
2509,7568,3
2509,6111,5
2509,31263,4
2509,27752,5
2509,31264,4
2509,4127,4
2509,297,5
2509,23239,5
2509,12302,5
2509,19396,3
2509,30328,5
2509,20942,5
2509,12349,5
2509,12522,5
2509,693,4
2509,30238,5
2509,12305,5
2509,26420,5
2509,5135,2
2509,6576,5
2509,16094,4
2509,29006,4
2509,10591,5
2509,28640,5
2509,26060,3
2509,23441,5
2509,11307,5
2509,27817,4
2509,16874,5
2509,22800,5
2509,6626,3
2509,18250,5
2509,24360,5
2509,25509,4
2509,28134,3
2509,7306,4
2509,24707,3
2509,29487,5
2509,4293,5
2509,29603,1
2509,6515,5
2509,3273,5
2509,19667,5
2509,13368,4
2509,22880,5
2509,18532,3
2509,12649,5
2509,6687,3
2509,2784,5
2509,12648,3
2509,22383,2
2510,31265,2
2510,2678,1
2510,31266,5
2510,11449,5
2510,20536,1
2510,24879,5
2510,8609,3
2510,6810,4
2510,14190,5
2510,9151,3
2510,19745,4
2510,8732,5
2510,16217,5
2510,25162,2
2510,9842,5
2510,24640,4
2510,8765,5
2510,26789,5
2510,31267,5
2510,12416,3
2510,1776,5
2510,27182,2
2510,29146,5
2510,25089,2
2510,804,4
2510,26940,4
2510,5146,4
2510,1183,5
2510,6132,5
2510,14500,4
2510,3684,5
2510,2700,5
2510,14507,5
2510,21745,4
2510,15194,5
2510,16403,4
2510,23724,3
2510,634,3
2510,12223,5
2510,9124,5
2510,2881,4
2510,1283,4
2510,15218,5
2510,31268,5
2510,8271,4
2510,2444,5
2510,20251,3
2510,1236,5
2510,27099,3
2510,28747,4
2510,28853,3
2510,1721,3
2510,30782,4
2510,23101,5
2510,18447,5
2510,13368,3
2510,12820,5
2510,3958,5
2510,367,5
2510,1309,5
2510,29704,4
2510,18436,5
2510,31269,4
2510,26296,5
2510,4875,5
2510,20111,5
2510,7375,5
2510,17674,5
2510,7329,4
2510,1246,3
2510,19242,5
2510,23262,4
2510,29397,5
2510,12354,3
2510,5703,4
2510,504,5
2510,21230,5
2510,29429,4
2510,18512,3
2510,15986,4
2510,25709,4
2510,19242,5
2510,18472,5
2510,12582,4
2510,10669,5
2510,15671,2
2510,9124,5
2510,6659,5
2510,16102,4
2510,12304,4
2510,8104,4
2510,31270,2
2510,8086,3
2510,30923,1
2510,29591,1
2510,23376,3
2510,11317,4
2510,12357,2
2510,4023,4
2510,11748,4
2510,6821,2
2510,16187,4
2510,13102,3
2510,31271,5
2510,31272,4
2510,23444,5
2510,11715,4
2510,19351,5
2510,12692,4
2510,29897,5
2510,22686,4
2510,10665,4
2510,22690,4
2510,30042,5
2510,8159,5
2510,30977,1
2510,6120,5
2510,11720,2
2510,1295,5
2510,18375,5
2510,29516,3
2510,30946,4
2510,7007,5
2510,6679,4
2510,8010,5
2510,31273,5
2510,28271,4
2510,23194,5
2510,30801,4
2510,12515,3
2510,27656,4
2510,8036,5
2510,19440,5
2510,18903,4
2510,10638,3
2510,30963,3
2510,4641,3
2510,1215,5
2510,1697,4
2510,21230,5
2510,234,5
2510,28476,4
2510,31274,4
2510,25133,1
2510,246,4
2510,25719,4
2510,27412,5
2510,20252,3
2510,6643,5
2510,31275,3
2510,12622,5
2510,25293,5
2510,24733,4
2510,6873,5
2510,12582,3
2510,31276,2
2510,31277,4
2510,12619,5
2510,16675,4
2510,27011,5
2510,14890,5
2510,2627,4
2510,24005,2
2510,4889,5
2510,1320,5
2510,23160,5
2510,29518,4
2510,30979,5
2510,11380,5
2510,27590,2
2510,22498,3
2510,28864,4
2510,30358,4
2510,7776,4
2510,30981,5
2510,31278,4
2510,17790,3
2510,28309,4
2510,11938,3
2510,23508,5
2510,23227,5
2510,29331,3
2510,21722,5
2510,12490,4
2510,30368,5
2510,19696,4
2510,15344,5
2510,8202,4
2510,17790,5
2510,1244,5
2510,3246,4
2510,6632,5
2510,24640,5
2510,21810,2
2510,30975,5
2510,18514,3
2510,24889,5
2510,3419,5
2510,10697,4
2510,13930,4
2510,11752,3
2510,30855,4
2510,29682,4
2510,27601,2
2510,27412,5
2510,19169,4
2510,20252,5
2510,1199,4
2510,19285,5
2510,16217,4
2510,20951,5
2510,18970,5
2510,8340,5
2510,1707,5
2510,31279,3
2510,6659,5
2510,10374,5
2510,25719,3
2510,382,4
2510,26682,4
2510,25980,5
2510,25969,3
2510,22897,4
2510,22897,4
2510,4797,4
2510,18786,3
2510,19297,5
2510,17047,4
2510,22897,3
2510,6659,5
2510,6659,5
2510,11632,4
2510,18433,4
2510,24260,4
2510,23227,4
2510,1052,5
2510,12522,4
2510,31280,5
2510,23579,3
2510,2447,4
2510,19266,4
2510,27392,4
2510,31281,3
2510,7328,5
2510,29573,3
2510,25725,4
2510,384,3
2510,11435,3
2510,23499,4
2510,30806,5
2510,23585,4
2510,12537,4
2510,16873,4
2510,13125,5
2510,1697,5
2510,1697,4
2510,27603,4
2510,29351,3
2510,2488,3
2510,17714,4
2510,27712,4
2510,4332,5
2510,23809,4
2510,18531,5
2510,6011,4
2510,30999,4
2510,2795,4
2510,15344,5
2510,31282,4
2510,19580,5
2510,18304,5
2510,15677,4
2510,20521,4
2510,12475,4
2510,31283,4
2510,31284,4
2510,31285,4
2510,30346,3
2510,23377,4
2510,30110,4
2510,25001,4
2510,10706,4
2510,30993,3
2510,23498,3
2510,23505,5
2510,23575,3
2510,11405,3
2510,17687,3
2510,17687,3
2510,16321,3
2510,17576,5
2510,9250,5
2510,31286,5
2510,23441,4
2510,21651,5
2510,31287,4
2510,29613,5
2510,18245,5
2510,29356,5
2510,13126,2
2510,12623,5
2510,4859,5
2510,28995,4
2510,4869,4
2510,18240,5
2510,30846,5
2510,23196,5
2510,8402,4
2510,30348,3
2510,28364,5
2510,31288,4
2510,31289,2
2510,31290,5
2510,15598,5
2510,872,4
2510,13512,5
2510,23080,3
2510,11888,5
2510,31291,3
2510,29592,2
2510,1669,3
2510,18701,5
2510,6659,5
2510,17790,5
2510,18532,5
2510,30847,4
2510,6659,5
2511,20902,4
2511,28320,5
2511,1831,3
2511,27057,1
2511,21181,5
2511,14292,5
2511,31292,2
2511,30550,5
2511,31293,5
2511,3958,5
2511,1328,5
2511,31294,5
2511,18447,5
2511,23021,5
2511,28432,5
2511,23033,5
2511,30566,3
2511,7630,5
2511,20280,5
2511,23020,5
2511,24327,5
2511,29024,5
2511,9938,5
2511,28896,5
2511,21968,1
2511,16103,5
2511,6504,5
2511,26908,4
2511,14171,5
2511,2609,5
2511,903,5
2511,5757,5
2511,30484,5
2511,7675,5
2511,30656,1
2511,19323,5
2511,7968,5
2511,4060,5
2511,16852,5
2511,29892,5
2511,2956,5
2511,31295,5
2511,12464,5
2511,9934,5
2511,27159,5
2511,17790,4
2511,23943,5
2511,26057,5
2511,1194,5
2511,5315,4
2511,29013,5
2511,18924,5
2511,31296,5
2511,17183,5
2511,19153,5
2511,1083,3
2511,19163,5
2511,31297,5
2511,22785,5
2511,814,5
2511,31298,5
2511,31299,5
2511,28023,4
2511,31300,5
2511,31301,5
2511,14111,5
2511,12519,5
2511,31302,5
2511,12442,5
2511,27292,5
2511,12601,5
2511,13864,5
2511,11748,5
2511,1085,5
2511,5411,5
2511,8271,5
2511,16868,5
2511,30139,4
2511,28622,5
2511,1199,2
2511,12981,5
2511,25089,5
2511,24240,2
2511,30786,2
2511,13494,5
2511,30520,5
2511,29960,5
2511,11012,5
2511,1143,5
2511,9495,5
2511,3139,5
2511,14540,5
2511,26016,3
2511,2091,5
2511,14115,5
2511,12466,5
2511,8027,5
2511,7956,5
2511,14513,5
2511,19643,4
2511,16110,5
2511,788,5
2511,31303,2
2511,25119,5
2511,542,5
2511,2885,4
2511,4352,5
2512,1222,5
2512,30382,4
2512,27976,5
2512,26407,2
2512,6972,3
2512,28871,5
2512,22385,3
2512,21829,5
2513,31304,4
2513,12455,5
2513,15735,4
2513,28005,5
2513,1687,5
2513,31305,5
2513,19335,5
2513,4198,5
2513,8039,4
2513,15671,4
2513,28103,1
2513,13131,5
2513,9554,5
2513,5315,4
2513,24906,3
2513,22855,4
2513,19363,4
2513,12745,3
2513,8202,5
2513,13422,3
2513,25119,4
2513,1074,4
2513,16600,5
2513,8547,4
2513,10019,5
2513,5260,3
2513,814,5
2513,928,3
2514,31259,5
2514,3513,5
2514,386,5
2514,1320,5
2514,12552,5
2514,13856,5
2514,28856,5
2514,9543,5
2514,31306,5
2514,11750,5
2514,28903,3
2514,23160,5
2514,29783,5
2514,1293,2
2514,23584,4
2514,6679,5
2514,6643,3
2514,31307,5
2514,26223,5
2514,16836,1
2514,24241,5
2514,382,5
2514,9319,5
2514,23570,5
2514,23532,4
2514,22855,5
2514,11543,5
2514,28175,5
2514,13537,5
2514,20951,2
2515,9855,4
2515,14787,4
2515,10107,3
2515,382,5
2516,18784,3
2516,14445,1
2516,6446,5
2516,22418,4
2516,6658,4
2516,14400,2
2516,14402,4
2516,25266,4
2516,11758,5
2516,31308,4
2516,291,4
2516,31309,4
2516,29739,5
2516,10936,5
2516,31310,5
2516,8688,4
2516,19326,5
2516,22852,4
2516,9080,3
2516,31001,4
2516,28479,4
2516,382,5
2516,31311,5
2516,24380,5
2516,542,5
2516,1288,2
2516,20808,4
2516,15483,4
2516,31312,2
2516,18505,5
2516,29005,5
2516,1194,2
2516,15037,4
2516,31313,1
2516,15683,5
2516,16955,5
2516,1693,5
2516,1093,3
2516,8066,5
2516,25704,5
2516,28563,2
2516,23034,3
2516,9875,3
2516,29266,4
2516,18234,5
2516,31314,2
2516,30409,4
2516,31315,4
2516,7249,5
2516,18521,5
2516,13512,3
2516,19363,4
2516,27030,3
2516,31316,4
2516,31317,5
2516,10107,3
2516,8091,3
2516,26060,4
2516,29570,2
2516,10701,3
2516,22800,4
2516,29585,4
2516,6156,5
2516,30776,4
2516,24862,2
2517,14494,4
2517,2187,4
2517,16972,4
2517,18903,4
2517,12537,4
2517,16342,4
2517,28379,3
2517,23458,4
2517,14900,4
2517,23048,4
2517,31174,5
2517,20017,4
2517,31318,5
2517,872,5
2517,31319,5
2517,12648,5
2517,23825,5
2517,10144,5
2517,13867,5
2517,21810,4
2517,4113,2
2517,16184,4
2517,31320,4
2518,26104,5
2518,5690,5
2518,3666,5
2518,31321,5
2518,8091,5
2518,14451,5
2518,18506,5
2518,13455,5
2518,10698,5
2518,17175,5
2518,13857,5
2518,25177,4
2519,22148,4
2519,12857,4
2519,27895,5
2519,12566,4
2519,4159,4
2519,2479,5
2519,15094,3
2519,21113,4
2519,3208,4
2519,14451,4
2519,1317,4
2519,1674,5
2519,18399,3
2519,26011,4
2519,31322,4
2519,1740,5
2519,31261,2
2519,640,4
2519,17442,1
2519,6125,5
2519,22825,4
2519,649,4
2519,27905,4
2519,14204,5
2519,7969,3
2519,17819,4
2519,1649,3
2519,23596,4
2519,398,4
2519,15133,4
2519,2687,1
2519,22774,3
2519,10327,4
2519,10332,5
2519,31323,4
2519,1719,5
2519,14439,4
2519,459,5
2519,13167,1
2519,30761,2
2519,25196,2
2519,26275,3
2519,6525,4
2519,30485,3
2519,27965,5
2519,30147,3
2519,14488,5
2519,29888,4
2519,19604,3
2519,15472,1
2519,12397,4
2519,9020,5
2519,31086,5
2519,14513,5
2519,12944,5
